"OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BF14_2dpf_L","BF14_2dpf_W","BF14_4dpf_L","BF14_4dpf_W","BF14_6dpf_L","BF14_6dpf_W","BF18_2dpf_L","BF18_2dpf_W","BF18_4dpf_L","BF18_4dpf_W","BF18_6dpf_L","BF18_6dpf_W","BHS18_2dpf_L","BS14_2dpf_L","BS14_4dpf_L","BS14_4dpf_W","BS14_6dpf_W","BS18_2dpf_W","BS18_4dpf_L","BS18_4dpf_W","BS18_6dpf_L","BTS14_2dpf_W","HF14_2dpf_L","HF14_2dpf_W","HF14_4dpf_L","HF14_4dpf_W","HF14_6dpf_L","HF14_6dpf_W","HF18_2dpf_L","HF18_2dpf_W","HF18_4dpf_L","HF18_4dpf_W","HF18_6dpf_L","HF18_6dpf_W","HS14_2dpf_L","HS14_2dpf_W","HS14_4dpf_L","HS14_4dpf_W","HS14_6dpf_L","HS14_6dpf_W","HS18_2dpf_W","HS18_4dpf_L","HS18_4dpf_W","HS18_6dpf_L","HS18_6dpf_W","TF14_2dpf_L","TF14_2dpf_W","TF14_4dpf_L","TF14_4dpf_W","TF14_6dpf_L","TF14_6dpf_W","TF18_2dpf_L","TF18_2dpf_W","TF18_4dpf_L","TF18_4dpf_W","TF18_6dpf_L","TF18_6dpf_W","TS14_4dpf_L","TS14_4dpf_W","TS14_6dpf_L","TS14_6dpf_W","TS18_2dpf_L","TS18_2dpf_W","TS18_4dpf_L","TS18_4dpf_W","TS18_6dpf_L","TS18_6dpf_W"
"729dae6d87a9ab1704f727051ed5cc4e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Francisella",NA,7,10,0,33,1,12,7,11,3,21,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,3,0,16,0,14,0,1,0,18,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"683d6ce3a7af2f8fa453c899d7ad6478","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Motiliproteus",NA,81,5,17,5,39,0,23,6,3,1,24,0,0,0,0,0,0,0,0,0,0,0,79,18,18,11,14,0,36,6,30,6,13,3,0,17,10,0,0,0,0,0,0,0,0,17,0,6,2,22,0,7,6,14,1,40,0,0,0,0,0,0,0,0,0,0,0
"0fcf9bc086f35d906e01a550b3608a6b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Sinobacterium",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"e3af0ce52def790f81f63135e00a031a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Saccharospirillum",NA,0,0,1,20,12,0,0,0,18,16,5,0,0,0,32,15,0,0,26,4,7,0,0,0,2,4,23,3,0,0,0,7,20,2,0,0,1,2,3,0,0,0,0,12,0,0,0,0,12,50,0,0,0,2,3,27,0,10,3,0,13,0,0,0,2,0,0
"474fd286b823bc678f88ab5d7c2abd7e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Reinekea",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41512e4cf637251da291910600ec6812","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Zhongshania",NA,0,0,0,0,7,0,0,0,16,0,27,4,0,0,41,0,0,0,23,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"d73bbc51946af210716b7e0f4a2c53f8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Spongiibacter",NA,0,0,0,0,66,4,0,0,0,35,5184,279,0,0,0,0,20,0,5,0,0,0,0,0,0,0,49,9,0,0,23,2,2770,536,0,0,0,0,38,124,0,0,0,0,78,0,0,0,2,276,18,0,0,2,2,0,24,0,0,155,173,0,0,0,0,0,6
"3dbe4e5375428d890b6ad99085f99ef4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","BD1-7_clade",NA,27,0,48,54,1735,231,7,2,71,19,1090,83,0,1,3,0,7,0,0,0,0,0,21,6,35,9,2841,381,22,2,207,10,1219,312,0,0,0,0,0,7,0,0,0,2436,59,0,0,50,16,2093,164,4,1,78,5,250,149,0,0,7,100,0,0,0,0,0,9
"8ba659790421b839ff9e5b33e1e69f08","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oceanospirillaceae","Oceanospirillum",NA,233,72,14,73,5,8,38,21,21,45,0,0,17,0,0,0,0,23,4,0,94,0,120,87,0,39,0,0,5,36,0,19,6,2,8,58,0,0,0,0,28,119,195,110,161,234,52,5,55,9,5,16,20,0,0,21,15,0,0,0,19,68,37,30,322,46,58
"ee19c744c7419e3616c016d18d6ed778","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,7,0,0,4,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0
"44702ff4ed7547a195ef9c2bff245b4e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Agaribacterium",NA,11,17,80,16,76,4,45,11,9,0,8,0,0,0,0,0,0,0,0,0,0,0,14,15,22,3,47,0,31,13,17,4,12,0,0,16,0,0,0,0,0,0,0,0,0,34,11,23,6,13,0,4,11,8,2,5,0,0,0,2,0,0,0,0,0,0,0
"3e6d47bf20f156b1f88fc67d662cfa10","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Marinagarivorans",NA,578,8,1135,103,1821,288,475,20,1996,167,421,84,0,0,0,0,3,17,2,0,65,0,5600,16,149,72,143,72,103,18,318,46,308,58,0,16,0,2,7,0,4,0,0,1246,25,13,7,75,58,265,25,293,14,630,33,414,71,0,0,30,83,0,0,0,4,176,0
"5695b0fe516035b630a5733f5bdc7387","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Halioxenophilus",NA,30,7,1,6,8,0,8,3,27,3,2,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,3,0,3,4,11,0,9,0,0,10,0,0,0,0,0,3,0,0,0,1,0,8,0,6,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"956e7ff1efedb897da8b91687cfe5a0f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,8146,7614,34284,9936,14912,1347,7557,5028,8237,5831,3857,416,1189,224,141,229,1467,7638,22702,9760,31026,152,8965,10282,31684,20133,16505,988,12913,4546,16959,5713,13383,572,123,11089,9292,919,1081,3259,5271,22788,14094,34272,9838,13267,6745,13254,6823,11438,700,14446,8323,23668,2638,10486,161,741,707,1778,2822,1989,2292,9577,19529,5655,4604
"4a603b2f367f1ca1cbaa0b9899a3bd64","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,0,4,0,13,0,7,12,8,0,93,0,8,39,4,34,153,137,61,23,30,12,55,0,8,0,15,0,2,2,14,0,13,0,5,0,24,51,320,88,832,167,37,225,84,1890,4,2,0,12,9,0,0,6,0,0,5,0,59,111,29,919,69,166,19,1005,46,1572
"0eddce9f4f38fb504088fef8adcb47f0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Paraglaciecola",NA,12,23,33,12,30,0,20,6,7,5,6,4,2,3,0,0,0,0,0,0,0,0,32,6,113,39,139,9,44,10,81,23,43,3,0,4,23,0,2,0,0,4,2,25,1,24,11,42,23,55,0,18,15,56,9,57,0,0,0,0,0,0,0,0,0,0,0
"61ca6cc0085a5276db2e63b846419574","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,26,15,42,19,61,1,16,17,29,7,10,0,3001,0,0,0,0,0,0,0,0,0,231,26,68,14,47,7,92,8,42,2,23,0,0,13,0,0,0,0,0,0,0,0,0,21,2,4,0,25,0,16,7,47,2,29,0,0,0,35,24,0,0,15,13,56,27
"84a3b4af5be2b8e8cd5d1a39626a5ea6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,1422,443,1918,789,2566,444,703,277,1805,617,1136,176,2089,6,71,51,56,323,972,91,809,11,1347,688,2083,1579,3855,1421,2543,233,1916,506,2088,636,8,635,825,91,322,201,38,83,50,784,367,968,270,554,468,4263,1088,1004,262,1111,188,3900,917,273,19,307,176,85,75,1240,925,1288,288
"ccb2ede54087fa889ff04aee49e22156","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Psychromonadaceae","Psychromonas",NA,12382,3692,263,2180,118,41,963,2550,188,732,3,7,319,39,0,4,0,374,0,0,0,58,20206,9724,127,333,21,0,257,1941,54,61,7,5,28,8141,27,0,0,0,142,0,0,0,0,2911,1757,34,308,49,4,468,1676,52,41,13,0,0,0,0,0,71,17,0,2,0,0
"e86bffcb47826f7a0165b01f3282c033","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Idiomarinaceae","Idiomarina",NA,7,24,0,14,11,0,14,23,0,19,35,3,13,39,30,7,4,7,0,6,3,7,47,21,6,6,0,0,25,24,0,6,11,2,35,13,0,5,6,3,2,0,0,0,4,90,50,0,18,6,0,33,50,5,9,6,0,92,14,0,17,17,12,36,29,10,5
"d46fc69b94bbab0fe1816da848a0c036","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","uncultured",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64bf8a3ecdedc596a7f5ed7c900bb809","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",NA,265,137,308,164,496,50,150,107,289,202,212,30,5,4,0,0,0,0,0,0,0,0,295,251,199,74,150,15,388,108,192,43,0,3,0,202,56,0,0,0,0,0,0,4,0,149,52,83,37,90,0,170,67,141,9,99,0,0,0,0,0,4,0,0,0,0,0
"0c5ffcc314e73fdb34ba8bc8caa89ac8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,785,689,614,397,961,132,208,339,587,299,875,99,1019,24,0,4,0,67,41,0,69,26,1809,2368,1166,591,1494,345,482,392,148,70,0,45,22,1819,283,0,0,10,11,206,28,264,32,310,286,73,130,146,32,135,212,159,72,254,45,0,0,17,61,30,23,223,152,115,21
"a74d1f4c9ed23be188cc63e90cb75e01","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Aliivibrio",NA,18002,33288,12134,6461,8319,2254,23825,38327,30276,12035,11844,2542,624,102,0,597,15,665,572,50,2661,490,4755,13608,3793,1451,3376,667,12999,37905,7667,7258,0,1821,260,10594,590,12,637,10,98,1039,204,1741,309,21186,29582,51366,19412,5680,15255,6916,20593,22494,20685,15954,27591,13,34,108,1513,485,929,4456,1761,2963,390
"bce6e2f2b0236981e67783c042ad3de1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Catenococcus",NA,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf6c6337f8b9bfe05037d2caf9f8e51a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Arsenophonus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599a73cad76351bcc6176f64e183b643","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Haemophilus",NA,209,4,30,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,11,0,0,0,19,2,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,5,12,2,21,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"61749f28d7b0c6241961e12e406b6a5c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Aggregatibacter",NA,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b45c7b9a77a0d3aa18bc1cfe1675336a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Actinobacillus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74981f75d5e91e2debc6c47cfe8fe57d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f4a2b08eec8d8d5f66dc0d20552881f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7933d50cdda356cb1b077f3fe4ec092","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Shewanella",NA,61,22,26,20,22,13,76,57,94,46,84,16,69,2,0,0,0,10,34,0,0,10,60,31,12,7,14,0,300,35,15,10,2,0,0,25,35,1,53,7,5,3,0,24,0,148,81,14,32,6,0,92,122,38,12,11,0,42,13,50,36,92,75,271,189,183,44
"010bc37c95e2fffffe255a1c488af80c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Psychromonadaceae","Agarivorans",NA,283,125,129,51,146,16,16,13,7,9,17,6,526,0,0,0,0,15,82,4,29,0,438,327,172,77,386,24,43,25,12,7,36,0,0,312,36,0,0,0,6,2,0,10,0,23,35,7,15,64,0,21,14,9,0,12,0,0,0,0,0,15,0,0,0,1,0
"f1d1fcc01c19b6416548b5cbbd24ccdf","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","uncultured",NA,285,1454,5,7510,92,3048,308,1672,386,10600,601,5192,16,0,0,7,4,431,30,72,31,0,124,2357,74,16806,462,10971,49,1749,157,25814,670,11188,0,2251,0,0,0,14,250,71,622,31,1569,546,2709,3,8879,172,4782,256,3712,103,10659,1246,3819,0,0,2,177,33,85,1,178,6,115
"e49f9c21534ccb8f838b1341d4e7a9c4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,9168,7595,5469,5128,613,2061,8821,8212,4903,3571,389,625,4959,455,440,1142,643,18767,9378,5728,1517,3614,7668,11724,1379,5337,596,1791,17419,8474,2424,3458,865,1675,1301,10355,2612,1783,666,1491,19183,4207,9797,516,766,14040,14364,1952,2438,1232,1509,12087,16655,5318,4297,1678,2266,2884,7067,1533,7719,13958,27710,6319,3645,1055,398
"80cb1a011b957bd88f094cb4122f7430","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,103,87,36,61,64,45,103,161,56,76,107,18,207,183,557,295,331,63,1627,425,10172,3995,57,106,29,90,33,104,49,129,88,24,55,19,61,285,5221,4056,24028,3060,948,11740,5865,13369,3131,249,594,16,80,95,73,69,1072,69,60,76,36,13283,5837,22349,13426,15972,25302,24540,20092,50615,4245
"147267684b3fd008ff6b39308d427ba8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Moritellaceae","Moritella",NA,91,46,71,47,134,21,47,36,68,43,92,32,0,0,0,0,0,19,0,0,0,9,143,105,38,16,45,3,111,46,25,7,0,0,0,101,55,0,0,0,6,29,30,15,0,74,49,24,18,33,1,30,18,45,0,8,0,0,0,0,0,0,2,0,0,0,0
"efa7a6116980a011e245a87bc3afc684","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,21,4,14,5,28,7,0,0,3,6,46,7,0,0,0,0,0,0,0,0,13,0,23,6,53,22,92,63,48,0,22,27,126,28,0,6,4,0,0,0,2,47,23,96,71,11,0,3,6,28,11,3,0,18,2,23,5,4,0,0,5,0,0,83,68,64,17
"feb42646967f90312e250503488f5565","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Thalassolituus",NA,25,12,173,224,52,98,47,30,864,117,26,101,0,0,0,53,13,27,340,90,1445,4,87,33,281,1126,286,319,27,30,453,777,269,253,0,34,0,8,81,78,4,530,224,378,186,64,16,28,182,152,66,92,36,60,166,98,115,0,4,92,593,0,0,850,1008,741,165
"5370d29a70e17bbcd3d29d4e45d14109","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","C1-B045",NA,0,0,11,0,21,5,15,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,9,1,0,0,21,3,18,6,0,0,6,7,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,12,5,0,0,0,0,45,68,0,0,0,2,0,0,0,0,0,0
"729b9225067a696738da6fd6c9a72f9a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","Porticoccus",NA,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ae7b76bbd09670bca2d1024504f047e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Saccharospirillaceae",NA,50,10,57,10,0,0,8,8,5,9,0,1,0,0,0,0,0,0,0,0,4,0,18,13,37,40,1,12,15,11,16,17,0,5,0,18,34,0,0,0,0,0,0,0,0,21,9,0,11,13,0,9,0,15,8,0,5,0,0,0,0,0,0,0,0,0,0
"a0e53212d9b7dd0f3bf9e97ad253ba85","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Pseudoteredinibacter",NA,34,3,25,12,47,11,0,5,1,9,83,10,0,0,0,0,0,0,0,0,0,0,0,0,20,5,116,30,13,3,86,23,303,62,0,3,0,0,9,0,3,17,12,368,607,3,4,4,8,93,21,4,6,31,3,47,25,0,0,0,12,0,0,0,17,62,87
"0a3d94155dce79a1037a4116239c9ab6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,531,114,246,272,154,135,388,213,718,253,343,72,0,0,0,12,0,22,0,0,0,1,292,104,120,166,237,234,514,202,345,275,619,233,0,103,83,0,0,0,6,3,0,117,54,351,125,65,248,662,94,101,88,87,60,164,55,0,4,5,24,0,1,11,15,18,7
"26159900153fd2fad127ac4406bee7a2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Bermanella",NA,645,4,14,11,38,16,557,7,497,34,61,3,40388,64694,16154,3533,2226,19972,18622,4277,4339,40829,614,872,24,13,67,32,85,0,4,4,63,3,71712,6317,12154,3257,3010,3076,30648,20142,4004,3724,2378,463,2,19,17,13,16,54,0,0,47,42,0,10607,3394,4571,3491,27599,6325,8932,6395,909,183
"4a588cb0377c2fcda8cdcfa88ec6266d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,9,0,0,0,0,0,0,0,41,0,0,0,24,11,0,0,0,57,0,22,5,11,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7,121,94,22,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,972,113,45,75,37,1
"2999048d9838b93e89805c8fbd848dd2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","uncultured",NA,0,7,0,0,0,0,4,0,76,0,0,0,1,0,0,0,0,4,5,5,40,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,5,6,5,4,0,0,14,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,10,0,0,9,6,0
"ad6177d3a6796aeabe0d5be5f3eb1395","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Litoribacillus",NA,0,3,0,3,0,3,0,9,0,3,0,6,0,0,0,0,0,0,7,0,0,0,2,11,0,8,6,3,0,5,3,5,5,0,0,3,0,0,0,0,2,5,3,26,11,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"6c3e1c904d3489b47c073d4c834dbb36","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,470,103,1731,612,448,336,449,232,7249,767,1349,283,0,0,0,82,6,38,258,23,5598,10,505,171,5955,6299,2460,989,281,124,3949,2885,1275,843,5,246,675,6,153,67,5,788,228,869,175,1598,93,1299,936,1372,294,2058,77,1531,1023,755,282,0,15,124,235,30,0,814,363,705,89
"4d0d344087d05a1dc4e8e07c86985776","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Unknown_Family","Alkalimarinus",NA,14,0,17,0,28,0,0,0,18,2,24,1,0,0,0,0,0,0,0,0,0,0,40,4,54,12,67,6,6,0,19,0,105,0,0,7,0,0,0,0,0,0,0,0,0,12,2,19,5,52,0,11,0,34,0,12,0,0,0,0,0,0,0,0,0,0,0
"263f6c96e092ec35daa547db28c1b7b9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter",NA,152,68,216,59,449,19,354,150,266,90,224,12,6,0,11,0,0,16,5,5,36,2,153,62,133,41,178,10,244,145,505,65,762,87,0,72,90,0,12,1,8,17,10,26,17,263,84,138,61,343,18,106,86,227,21,177,3,0,0,0,8,6,0,9,16,4,0
"acc189f3d251c39b07c822e7122b9c76","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,304,0,0,0,0,834,3761,0,0,0,109,0,0,0,0,0,0
"c53862cf9b76439eae654d35d70ad6a3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","MBAE14","MBAE14",NA,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbe6ddc843d9329819eb3263c89cd039","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5)_clade",NA,2,0,25,3,96,2,7,0,9,7,81,3,0,0,0,0,0,0,0,0,0,0,33,0,20,0,81,14,31,0,34,3,215,3,0,1,0,0,0,0,0,0,0,0,0,8,0,6,8,66,0,11,0,38,3,95,0,0,0,0,0,0,0,0,0,0,0
"e54a822063eb830ee07c22d7266fad2f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Marimicrobium",NA,64,0,72,14,235,7,19,0,54,6,123,7,0,1,0,0,0,0,0,0,0,0,61,1,63,2,132,10,82,0,74,6,238,10,0,0,27,0,0,0,0,0,0,0,0,7,0,15,4,89,5,30,0,65,7,113,4,0,0,0,2,5,0,0,0,0,0
"bf409c73e84deb8901e094efaed0aed9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Halieaceae",NA,0,0,0,0,3,0,5,0,12,0,0,0,21,44,0,0,0,0,0,0,8,0,13,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,10,2,25,2,1,0,5,0,6,0,6,0,0,0,0,0,0,0,0,0,11,0,4,4,35,4
"d1b35754dfa36e6726da40937eaecd82","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Haliea",NA,0,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69f03795ef4833364d05b86b2a3cb46f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Halioglobus",NA,46,0,86,8,191,10,29,3,40,4,180,16,0,0,0,0,0,2,0,0,0,0,47,0,30,4,98,22,98,3,39,7,184,19,0,8,71,0,0,0,0,0,0,0,0,44,0,21,4,72,15,44,0,29,1,102,8,0,0,0,0,0,0,0,0,0,0
"2df45da56b56dffcdd7ce66072ac8d1b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","OM182_clade","OM182_clade",NA,21,0,16,2,59,3,6,0,15,3,42,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,22,0,7,0,16,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0
"6910bc022aefc37ea020510905e8f211","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A_clade","KI89A_clade",NA,0,0,7,0,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,11,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,6,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0
